cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
1,1877,46,0.0,100000000011452100;100000000018102100;100000000031787100;100000000041368100;100000000076451100,Заглушка
2,6,1,0.0,100000000307908100;100000005456919100;100000008193577100;100000008659445100;100000008736940100,Заглушка
3,1,1,0.0,100000000456947100,Заглушка
4,270,1,0.0,100000000572276100;100000000625169100;100000000661131100;100000000703902100;100000000718427100,Заглушка
5,6,1,0.0,100000000580561100;100000000955444100;100000003888271100;100000005183943100;100000007930878100,Заглушка
6,13,1,0.0,100000000607731100;100000000703894100;100000001380054100;100000001782980100;100000003164661100,Заглушка
7,17,1,0.0,100000000704700100;100000001330595100;100000002257794100;100000002731501100;100000002886166100,Заглушка
8,3,1,0.0,100000000769919100;100000002371751100;100000007018630100,Заглушка
9,4,1,0.0,100000000785800100;100000001872484100;100000002459163100;100000008601794100,Заглушка
10,4,1,0.0,100000001852140100;100000003148220100;100000004971871100;100000006888238100,Заглушка
11,6,1,0.0,100000002462183100;100000005056870100;100000005485830100;100000005807278100;100000005895525100,Заглушка
12,5,1,0.0,100000002738256100;100000004135268100;100000004979498100;100000007507343100;100000008571433100,Заглушка
13,2,1,0.0,100000003200071100;100000003980083100,Заглушка
14,1,1,0.0,100000003265658100,Заглушка
15,1,1,0.0,100000003349739100,Заглушка
16,1,1,0.0,100000003770083100,Заглушка
17,2,1,0.0,100000003865939100;100000005392290100,Заглушка
18,1,1,0.0,100000004021459100,Заглушка
19,6,1,0.0,100000004094958100;100000004331458100;100000005363908100;100000005546031100;100000005547096100,Заглушка
20,1,1,0.0,100000004174835100,Заглушка
21,3,1,0.0,100000004388983100;100000005034574100;100000007283257100,Заглушка
22,1,1,0.0,100000005017150100,Заглушка
23,1,1,0.0,100000005087431100,Заглушка
24,1,1,0.0,100000005235389100,Заглушка
25,1,1,0.0,100000005480435100,Заглушка
26,1,1,0.0,100000005495722100,Заглушка
27,1,1,0.0,100000005550592100,Заглушка
28,1,1,0.0,100000005560900100,Заглушка
29,1,1,0.0,100000005568407100,Заглушка
30,5,2,0.0,100000006249740100;100000006562026100;100000006831291100;100000007347733100;100000008129393100,Заглушка
31,1,1,0.0,100000008117324100,Заглушка
32,1,1,0.0,100000008205000100,Заглушка
33,1,1,0.0,100000008513251100,Заглушка
34,1,1,0.0,100000008669037100,Заглушка
35,1,1,0.0,100000008701222100,Заглушка
